Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
40821,Gold,2017-03-13,2017-03-13,123093087,240800100012,1,36.6,27.3
43701,GOLD,2017-03-13,2017-03-13,123092748,230100700004,1,360,199
44349,Silver,2017-03-13,2017-03-13,123094900,230100500094,1,86.6,34.1
46053,Gold,2017-03-13,2017-03-13,123094924,210200400046,1,36.2,18.2
46459,Gold,2017-03-13,2017-03-13,123090745,240800100087,2,598,123.4
47323,Gold,2017-03-13,2017-03-13,123094965,240500200058,2,46.2,11.05
47341,SILVER,2017-03-13,2017-03-13,123092773,220200100100,1,85.3,42.75
48258,Gold,2017-03-13,2017-03-13,123092798,210200400029,1,48.7,24.45
48443,Gold,2017-03-13,2017-03-15,123095046,240400300006,1,37.9,15.75
49931,Gold,2017-03-13,2017-03-13,123095105,220100100580,1,56.5,28.35
50324,Gold,2017-03-13,2017-03-18,123095119,240500200114,1,8.4,3.95
50659,Gold,2017-03-13,2017-03-13,123090806,220200100029,1,104.3,52.25
50939,Silver,2017-03-13,2017-03-13,123095167,210200300063,1,71.7,35.95
54673,Gold,2017-03-13,2017-03-16,123093595,220200300078,2,104.2,23.8
55317,SILVER,2017-03-13,2017-03-13,123090870,240300300046,1,72.2,36.2
55450,Silver,2017-03-13,2017-03-13,123095393,240400300035,1,19.1,7.7
56796,Gold,2017-03-13,2017-03-13,123095445,210200600067,1,67,28.9
57353,Silver,2017-03-13,2017-03-14,123092041,240100100553,1,67.3,29
58194,Silver,2017-03-13,2017-03-13,123093629,220100100490,1,53.6,26.9
58607,Gold,2017-03-13,2017-03-13,123093636,220100100183,1,53.5,26.85
59194,Gold,2017-03-13,2017-03-16,123095552,240500100029,1,58.9,26.1
59924,Silver,2017-03-13,2017-03-13,123092077,210200900016,1,13.9,6.55
61619,Silver,2017-03-13,2017-03-13,123090994,240100100498,2,18,3.5
61621,Silver,2017-03-13,2017-03-13,123093157,220100200018,1,38,15.2
63643,Silver,2017-03-13,2017-03-13,123091002,240800100021,1,129.3,57.6
63941,Silver,2017-03-13,2017-03-13,123095677,220200100101,1,61,28.75
64311,GOLD,2017-03-13,2017-03-13,123092961,220200200062,2,177.6,37.8
65728,Gold,2017-03-13,2017-03-13,123095721,240500100050,2,158.2,26.45
70113,Silver,2017-03-13,2017-03-13,123093167,220200100135,1,136.8,73.95
70540,Silver,2017-03-13,2017-03-19,123091465,220200100187,1,61.4,30.8
70900,Silver,2017-03-13,2017-03-13,123091476,240100100184,1,183.1,85.4
74445,Gold,2017-03-13,2017-03-18,123093195,220200200085,2,82.8,18
78935,Gold,2017-03-13,2017-03-13,123093675,240100200012,1,32.2,13.35
80077,Gold,2017-03-13,2017-03-17,123092222,240800100010,1,79,36.05
81144,PLATINUM,2017-03-13,2017-03-13,123092243,220100100298,1,52.9,26.55
81643,Silver,2017-03-13,2017-03-13,123093698,220200100186,2,255.2,63.9
84494,SILVER,2017-03-13,2017-03-13,123089917,240100100569,1,44.7,19.25
85545,GOLD,2017-03-13,2017-03-13,123093289,220101400126,1,41.1,18.4
88773,Silver,2017-03-13,2017-03-13,123092291,240100100210,1,23.2,11.1
89378,Silver,2017-03-13,2017-03-13,123093752,220200300032,1,70.8,32.3
90505,SILVER,2017-03-13,2017-03-15,123092315,240100100332,1,32.8,14
91116,Gold,2017-03-13,2017-03-13,123092325,220100700038,1,100.2,47.75
93111,GOLD,2017-03-13,2017-03-13,123091167,210200800003,1,22,11.1
2595,Silver,2017-03-14,2017-03-14,123095775,240100100422,1,22.6,7.85
3039,SILVER,2017-03-14,2017-03-14,123000532,220100100258,1,56.4,28.3
4201,Silver,2017-03-14,2017-03-14,123098619,230100100046,2,269.6,55.1
5062,SILVER,2017-03-14,2017-03-14,123000556,220100100298,1,52.9,26.55
5063,Silver,2017-03-14,2017-03-14,123000566,240600100047,1,40.6,18.65
5188,Gold,2017-03-14,2017-03-14,123099676,220200100132,1,89.5,44.85
5388,Gold,2017-03-14,2017-03-14,123096308,240200200035,1,91.6,36.75
5915,Gold,2017-03-14,2017-03-14,123099235,220200200018,2,132.8,30.25
6529,Gold,2017-03-14,2017-03-14,123096391,220100100272,1,22.8,11.5
8504,Gold,2017-03-14,2017-03-14,123096404,220100100106,1,93.1,46.65
8650,SILVER,2017-03-14,2017-03-14,123099254,220200100005,1,64.9,32.55
10286,Silver,2017-03-14,2017-03-14,123096452,240400200091,1,217,90.4
10442,Gold,2017-03-14,2017-03-14,123098641,220100300041,1,171.3,69.25
10878,Silver,2017-03-14,2017-03-14,123095778,220100100133,1,28.1,14.15
11574,Gold,2017-03-14,2017-03-14,123000759,210200300103,1,19.7,9.95
12694,Silver,2017-03-14,2017-03-14,123096483,220101400306,1,72.6,33.1
13023,Silver,2017-03-14,2017-03-14,123099279,240200100101,1,19.1,10
13387,Gold,2017-03-14,2017-03-14,123096490,240700400027,1,69.6,36.35
13522,Gold,2017-03-14,2017-03-14,123096507,220100200006,1,39.6,15.9
13903,Silver,2017-03-14,2017-03-14,123000848,220200100011,1,61.9,55.85
14467,Gold,2017-03-14,2017-03-14,123099296,240100400043,1,266,131.5
15431,GOLD,2017-03-14,2017-03-14,123096543,220101400371,1,25.7,12.8
16363,SILVER,2017-03-14,2017-03-14,123099308,220200300082,2,142,32.3
16766,Platinum,2017-03-14,2017-03-14,123000944,220101400200,1,27.7,12.65
16784,Silver,2017-03-14,2017-03-14,123099310,230100200006,1,93.1,46.65
16886,Silver,2017-03-14,2017-03-14,123099694,240800200006,1,225.5,112.85
17594,Gold,2017-03-14,2017-03-20,123000960,220200200072,2,264.2,60.05
19475,Silver,2017-03-14,2017-03-14,123099725,220200100011,2,123.8,55.85
19531,SILVER,2017-03-14,2017-03-14,123096598,220200300003,1,33.7,15.45
20285,GOLD,2017-03-14,2017-03-17,123001019,240100400126,1,163.7,81.8
20473,PLATINUM,2017-03-14,2017-03-19,123001021,240500200092,1,32.7,15.7
20803,SILVER,2017-03-14,2017-03-14,123099335,240200100210,1,513,242.45
20978,Gold,2017-03-14,2017-03-14,123001023,220101400341,1,31.2,14.3
22126,SILVER,2017-03-14,2017-03-14,123096656,210200600114,1,81.1,34.55
22269,SILVER,2017-03-14,2017-03-14,123096688,240500200113,1,42.2,20.05
22775,Silver,2017-03-14,2017-03-14,123097832,210201000043,1,12.2,5.5
23193,GOLD,2017-03-14,2017-03-14,123001099,220101400020,1,109.2,49.75
24031,Gold,2017-03-14,2017-03-14,123001137,230100500096,2,71,17.25
24526,Silver,2017-03-14,2017-03-14,123097840,240100100273,1,16.9,7.6
25325,Silver,2017-03-14,2017-03-14,123095863,220100900010,1,92.1,36.9
26810,Gold,2017-03-14,2017-03-14,123099743,220200300155,1,70.7,32.95
26883,Gold,2017-03-14,2017-03-16,123000465,230100500082,2,252.2,58.6
27432,SILVER,2017-03-14,2017-03-14,123098727,220200100225,1,64.1,30.2
30478,Gold,2017-03-14,2017-03-14,123099399,240200200050,1,47.6,19.1
30861,Gold,2017-03-14,2017-03-14,123096854,240100100581,1,27.5,11.35
32673,GOLD,2017-03-14,2017-03-14,123098748,220200300134,3,56.4,8.6
34498,Gold,2017-03-14,2017-03-14,123096898,240800200021,1,89.7,38.9
34866,Gold,2017-03-14,2017-03-14,123097931,240500200113,2,84.4,20.05
35747,GOLD,2017-03-14,2017-03-19,123001435,240100100410,1,20.7,9.5
35967,Gold,2017-03-14,2017-03-14,123096949,240500100033,1,65.4,28.95
36907,Silver,2017-03-14,2017-03-14,123099443,230100200006,1,93.1,46.65
37013,GOLD,2017-03-14,2017-03-14,123000215,220200100108,2,270.4,67.7
37235,Silver,2017-03-14,2017-03-14,123001468,220100400026,1,120.5,54.85
40091,GOLD,2017-03-14,2017-03-14,123098833,230100700009,2,1081.4,276
41620,SILVER,2017-03-14,2017-03-14,123001640,230100500074,1,136,51.3
41632,Silver,2017-03-14,2017-03-16,123001650,240800200013,1,80.7,33.65
43292,Silver,2017-03-14,2017-03-14,123097085,240400200048,1,88.5,39.3
44753,Gold,2017-03-14,2017-03-19,123000473,230100100018,1,156.1,66.1
45440,Silver,2017-03-14,2017-03-19,123097103,230100600023,2,146.8,36.8
46296,Silver,2017-03-14,2017-03-14,123099495,220101300006,1,27.3,12.25
46873,Gold,2017-03-14,2017-03-14,123099795,220101100006,1,13.7,5.5
50401,Silver,2017-03-14,2017-03-14,123097147,240300300064,1,324.7,147.95
52001,Gold,2017-03-14,2017-03-14,123097186,240800200062,1,35.4,16.15
52025,SILVER,2017-03-14,2017-03-14,123097205,240800100011,2,273.2,58.8
53915,SILVER,2017-03-14,2017-03-14,123001920,220200100246,2,94.4,23.7
54894,Gold,2017-03-14,2017-03-14,123097260,220100100589,1,36.1,18.15
55010,Silver,2017-03-14,2017-03-17,123097269,230100700011,1,252,103.95
56036,Silver,2017-03-14,2017-03-14,123097279,220100800040,1,111.5,53.05
58127,Silver,2017-03-14,2017-03-14,123098086,220200100241,2,70.8,17.8
59484,Platinum,2017-03-14,2017-03-18,123099830,220200300016,1,101,46.05
59675,Gold,2017-03-14,2017-03-14,123099610,220101400424,1,111.3,55.55
60043,Gold,2017-03-14,2017-03-14,123097364,240800100087,1,299,123.4
60431,Gold,2017-03-14,2017-03-17,123095754,240100400069,1,93.3,39.95
61816,Silver,2017-03-14,2017-03-14,123000274,230100500068,1,1.7,0.8
61834,Silver,2017-03-14,2017-03-14,123097415,240800200043,1,42.3,18.45
70714,Silver,2017-03-14,2017-03-14,123098977,210201000121,1,29.5,13.55
74401,Silver,2017-03-14,2017-03-14,123098232,240200100240,1,24,12.1
75291,SILVER,2017-03-14,2017-03-14,123098247,210201000121,1,29.5,13.55
75746,Silver,2017-03-14,2017-03-14,123000302,230100600036,1,103.2,50.4
77978,Silver,2017-03-14,2017-03-14,123099996,220200200054,2,391.4,97.95
78365,Silver,2017-03-14,2017-03-14,123098265,240100100272,1,12.7,5.25
79749,Gold,2017-03-14,2017-03-14,123098302,240600100189,1,58.6,24.8
81375,Platinum,2017-03-14,2017-03-16,123099075,210200600018,1,38.8,18.05
81860,Gold,2017-03-14,2017-03-14,123099082,240100100235,1,13.2,5.65
82984,Gold,2017-03-14,2017-03-14,123098368,210201000041,1,25,11.45
85830,Silver,2017-03-14,2017-03-14,123096144,230100600022,1,84.1,42.15
86153,Silver,2017-03-14,2017-03-14,123098476,240600100058,1,25.3,11.5
88146,SILVER,2017-03-14,2017-03-14,123000351,240300100001,1,65.9,32.9
88806,Silver,2017-03-14,2017-03-14,123096176,240100100447,1,13.5,5.7
91626,Gold,2017-03-14,2017-03-14,123000417,230100100012,2,358.6,82
93160,Gold,2017-03-14,2017-03-14,123096203,230100500092,1,115.6,48.15
93750,Silver,2017-03-14,2017-03-14,123099193,240400200087,1,127.3,53.05
326,Silver,2017-03-15,2017-03-15,123004296,220100100298,1,52.9,26.55
5146,Silver,2017-03-15,2017-03-15,123003500,220200100134,1,54.4,27.3
5238,Silver,2017-03-15,2017-03-17,123004397,240500200005,1,5.9,2.75
7837,Silver,2017-03-15,2017-03-15,123004470,240100100027,1,23.5,9.45
8409,Gold,2017-03-15,2017-03-15,123004481,210200400008,1,33.8,17
9249,Silver,2017-03-15,2017-03-15,123004542,240800200034,1,66.7,30.25
9786,Silver,2017-03-15,2017-03-15,123004562,210200900053,1,33.9,16.35
10823,Silver,2017-03-15,2017-03-15,123003952,210200300017,1,13.5,6.8
13936,Silver,2017-03-15,2017-03-20,123004722,240100100283,1,37.9,18
18477,Gold,2017-03-15,2017-03-15,123002190,240500200042,1,37,17.6
20899,Gold,2017-03-15,2017-03-15,123003526,230100100028,1,250.9,104.2
22507,Gold,2017-03-15,2017-03-15,123002196,230100200025,2,500.2,113.65
31493,Gold,2017-03-15,2017-03-15,123005005,220100200011,1,58.3,23.35
31610,Silver,2017-03-15,2017-03-15,123005007,220200100240,1,40,20.1
41971,Silver,2017-03-15,2017-03-19,123002211,240100200002,1,15.3,6.05
45588,Silver,2017-03-15,2017-03-15,123002679,210200400002,1,41.8,21
49180,Gold,2017-03-15,2017-03-15,123005256,240100100340,1,97.2,42
58647,Silver,2017-03-15,2017-03-15,123003614,230100100058,1,48.3,20.5
58900,SILVER,2017-03-15,2017-03-15,123005439,220200300102,1,136.6,62.25
62840,Gold,2017-03-15,2017-03-15,123004092,220101400132,1,54.7,24.95
65252,Gold,2017-03-15,2017-03-15,123003175,220100100102,1,12.9,6.55
72268,Gold,2017-03-15,2017-03-15,123002285,240100100298,1,6.7,3.1
72487,Platinum,2017-03-15,2017-03-15,123003227,240400300035,1,19.1,7.7
72893,GOLD,2017-03-15,2017-03-15,123003715,240800100037,1,342.8,141.75
74022,GOLD,2017-03-15,2017-03-15,123002792,220101400175,1,22.3,10
74518,Gold,2017-03-15,2017-03-15,123003727,220101400356,1,38.7,17.25
75115,GOLD,2017-03-15,2017-03-17,123003736,240200200073,2,34.8,7.6
75132,Gold,2017-03-15,2017-03-21,123003260,240100100556,1,111.8,49
76579,Silver,2017-03-15,2017-03-15,123003749,240800200009,1,85.6,34.3
77152,GOLD,2017-03-15,2017-03-15,123003287,210201000125,1,51.3,23.4
81353,Gold,2017-03-15,2017-03-15,123004211,220200100126,1,33.4,16.8
81879,Silver,2017-03-15,2017-03-15,123003349,240400200050,1,217.3,103.55
87478,Silver,2017-03-15,2017-03-15,123004234,220100100044,1,102.1,48.65
93039,PLATINUM,2017-03-15,2017-03-15,123003907,220200100146,1,50.2,25.2
2287,Silver,2017-03-16,2017-03-16,123007682,240500100053,3,245.1,32.75
2909,Silver,2017-03-16,2017-03-16,123009816,240100400115,1,335.4,163.65
2968,Silver,2017-03-16,2017-03-16,123009822,220101400102,1,23.6,10.8
7045,Silver,2017-03-16,2017-03-16,123009962,230100500021,1,93.2,40.7
7843,Gold,2017-03-16,2017-03-19,123006234,230100500004,2,6.4,1.35
8044,GOLD,2017-03-16,2017-03-16,123010001,240500100008,1,65.7,29.9
8274,Gold,2017-03-16,2017-03-16,123010018,230100700011,1,252,103.95
9056,Silver,2017-03-16,2017-03-16,123008813,230100100051,1,184.9,78.15
9881,Gold,2017-03-16,2017-03-16,123008389,210201000152,1,38.1,17
10116,Gold,2017-03-16,2017-03-19,123007694,240100300006,1,51.5,22.8
10230,Silver,2017-03-16,2017-03-16,123008390,220100100563,1,38.6,19.4
12631,GOLD,2017-03-16,2017-03-17,123006289,220200300155,1,70.7,32.95
14056,Gold,2017-03-16,2017-03-17,123010168,240100400004,1,102.4,51.15
14926,GOLD,2017-03-16,2017-03-16,123008832,220101400179,1,25.7,11.5
15019,Gold,2017-03-16,2017-03-16,123008430,240500200077,3,152.1,21.15
15469,GOLD,2017-03-16,2017-03-16,123006313,220100100264,1,57.4,28.8
17428,Silver,2017-03-16,2017-03-20,123010236,240800100047,1,355.7,148.05
19406,Silver,2017-03-16,2017-03-16,123010314,240400300035,1,19.1,7.7
20461,Silver,2017-03-16,2017-03-16,123008489,240100100254,1,17,7.8
23256,GOLD,2017-03-16,2017-03-16,123007762,220100800070,1,25.4,12.15
24629,Silver,2017-03-16,2017-03-16,123008873,240700400036,1,6.2,2.75
25083,Gold,2017-03-16,2017-03-16,123010429,240100400071,1,149.2,109.35
26844,Gold,2017-03-16,2017-03-16,123008562,220200300154,1,72.5,33.8
29751,Gold,2017-03-16,2017-03-21,123006563,240300100039,1,13.7,6
32290,Silver,2017-03-16,2017-03-16,123008603,220200300013,1,61,27.75
32711,GOLD,2017-03-16,2017-03-16,123010606,240500100032,2,109.8,24.35
34196,Silver,2017-03-16,2017-03-16,123010634,210200500006,1,24,11.95
34301,Silver,2017-03-16,2017-03-16,123006634,240500100020,3,154.8,22.9
34619,Gold,2017-03-16,2017-03-16,123008613,240700400036,1,6.2,2.75
36593,Gold,2017-03-16,2017-03-16,123007786,210200900001,1,46.1,19.55
37358,Silver,2017-03-16,2017-03-16,123010744,220200100197,1,138.5,69.35
37407,GOLD,2017-03-16,2017-03-16,123010767,220100700042,1,83.2,35.3
38024,Gold,2017-03-16,2017-03-16,123007793,220100100487,1,26.3,13.25
38248,SILVER,2017-03-16,2017-03-21,123010792,240500100043,1,26,8.8
38288,Gold,2017-03-16,2017-03-16,123008933,220200200078,1,107.7,46.8
40013,Silver,2017-03-16,2017-03-16,123010865,230100100045,1,124.8,53.6
40249,Gold,2017-03-16,2017-03-16,123006676,220200300155,1,70.7,32.95
40956,Silver,2017-03-16,2017-03-16,123008648,220200300080,1,64.6,29.4
41795,Gold,2017-03-16,2017-03-16,123010922,210201000069,1,26.8,12
43776,Silver,2017-03-16,2017-03-16,123010971,220100700010,1,53.9,25.7
46577,Silver,2017-03-16,2017-03-23,123008683,240100100250,1,14.7,6
49620,Silver,2017-03-16,2017-03-16,123008690,240100100078,1,14.5,6.2
49765,Gold,2017-03-16,2017-03-20,123007202,240100400089,2,199.6,48.7
50914,Gold,2017-03-16,2017-03-20,123011124,240500200048,1,108.8,45.4
51572,Silver,2017-03-16,2017-03-16,123008987,240800100006,1,253.5,108
54114,Silver,2017-03-16,2017-03-16,123008998,240200100226,1,183.9,86.65
54608,Silver,2017-03-16,2017-03-16,123005758,230100700002,2,440,135
55630,Gold,2017-03-16,2017-03-20,123011191,210200500018,1,40,18.6
56486,Gold,2017-03-16,2017-03-18,123011253,240500100021,1,61.1,27.1
56750,Gold,2017-03-16,2017-03-16,123006881,240100400044,1,353.6,174.75
59330,Silver,2017-03-16,2017-03-21,123006900,230100700009,2,1081.4,276
59624,SILVER,2017-03-16,2017-03-16,123008737,230100500082,1,126.1,58.6
59756,Gold,2017-03-16,2017-03-16,123007963,210201000206,1,41.1,18.7
62691,GOLD,2017-03-16,2017-03-16,123007975,220101400008,1,8.4,3.8
62692,Gold,2017-03-16,2017-03-21,123009508,230100600033,1,85.1,40.65
70340,GOLD,2017-03-16,2017-03-21,123005795,220100700001,1,67,32
73747,Silver,2017-03-16,2017-03-20,123008057,240100400148,1,253.1,125.1
74813,Silver,2017-03-16,2017-03-16,123005830,240700400028,2,76.2,19.75
75072,Silver,2017-03-16,2017-03-16,123007481,240100300006,1,51.5,22.8
75113,Gold,2017-03-16,2017-03-16,123007483,220200100093,1,100.4,50.3
76915,Gold,2017-03-16,2017-03-16,123005892,240400300032,1,31.9,12.85
79792,Gold,2017-03-16,2017-03-16,123009120,220101400145,1,16.6,7.7
80487,Gold,2017-03-16,2017-03-16,123005948,240100100035,1,88.3,37.8
80944,Gold,2017-03-16,2017-03-16,123007032,240600100185,1,33.9,15
81109,Silver,2017-03-16,2017-03-16,123005954,240200100101,1,19.1,10
83194,Silver,2017-03-16,2017-03-16,123005990,230100500046,1,45.6,21.7
84810,GOLD,2017-03-16,2017-03-16,123008250,210200400019,1,53.2,26.7
85176,Silver,2017-03-16,2017-03-16,123009139,220200100222,1,109,60.05
85308,GOLD,2017-03-16,2017-03-16,123009145,240800200009,1,85.6,34.3
88733,Silver,2017-03-16,2017-03-16,123009199,230100500056,1,8,3.5
90312,Gold,2017-03-16,2017-03-20,123008309,210200400080,1,48.4,24.3
90466,Gold,2017-03-16,2017-03-16,123008321,240100300001,1,35.5,17.9
90493,SILVER,2017-03-16,2017-03-18,123009203,220200100241,1,35.4,17.8
93092,Gold,2017-03-16,2017-03-16,123007637,240600100136,1,21,8.65
1811,GOLD,2017-03-17,2017-03-19,123015172,240100400002,1,6.1,2.85
1917,Silver,2017-03-17,2017-03-17,123011981,240500100031,1,57.3,25.45
2996,SILVER,2017-03-17,2017-03-17,123015228,240100400084,1,63.8,31.85
3446,SILVER,2017-03-17,2017-03-17,123015270,210200500004,1,96.9,40.65
3846,Gold,2017-03-17,2017-03-17,123015286,240100100458,1,6.7,2.95
5398,SILVER,2017-03-17,2017-03-17,123011463,240100100554,1,63.8,27.5
6202,GOLD,2017-03-17,2017-03-17,123012038,220101100034,1,11.8,5
6553,Gold,2017-03-17,2017-03-17,123015370,220100700001,1,67,32
8686,Gold,2017-03-17,2017-03-21,123011481,210200400046,1,36.2,18.2
9301,Silver,2017-03-17,2017-03-23,123016771,240100400037,1,231,113.65
10032,Gold,2017-03-17,2017-03-17,123012090,220200300072,1,98.7,45
10290,Gold,2017-03-17,2017-03-26,123015516,230100600002,1,44.8,22.5
12684,Silver,2017-03-17,2017-03-17,123012110,230100600013,1,71.7,35.95
18822,Gold,2017-03-17,2017-03-19,123012159,220100700003,1,108.7,53
29302,Silver,2017-03-17,2017-03-17,123013522,220100100631,1,57.1,28.65
29508,Silver,2017-03-17,2017-03-17,123015896,240200100214,1,104,53.8
31471,Silver,2017-03-17,2017-03-18,123015942,240100400091,1,196.3,95.65
31928,Gold,2017-03-17,2017-03-17,123012911,220100500005,1,104.4,46
32020,Silver,2017-03-17,2017-03-17,123015946,220101400190,1,5.4,2.4
33451,Gold,2017-03-17,2017-03-17,123015999,220101400211,1,34.9,15.6
34954,Silver,2017-03-17,2017-03-17,123016018,220100100076,1,34.9,17.55
36411,Silver,2017-03-17,2017-03-17,123013551,220200300126,1,54.5,24.3
37731,Gold,2017-03-17,2017-03-21,123011601,240100200003,2,64.8,13.65
39580,Silver,2017-03-17,2017-03-17,123014212,220200100198,1,101.6,50.9
40440,Gold,2017-03-17,2017-03-19,123012349,240100400069,1,93.3,39.95
41663,Gold,2017-03-17,2017-03-17,123016171,230100500097,1,24,11.7
41852,SILVER,2017-03-17,2017-03-21,123014254,220100300017,1,22.4,10.6
43985,Gold,2017-03-17,2017-03-17,123014432,210200900050,2,65,14.9
44554,Gold,2017-03-17,2017-03-21,123012402,240500100058,1,48,21.3
45952,Silver,2017-03-17,2017-03-19,123014263,220200100046,1,115.8,58
47007,SILVER,2017-03-17,2017-03-17,123016268,240500100018,1,61,27.05
47020,Silver,2017-03-17,2017-03-17,123012988,240500200092,1,32.7,15.7
48212,Silver,2017-03-17,2017-03-17,123012994,240100100206,1,19.9,8.95
48860,Silver,2017-03-17,2017-03-17,123012458,240500200068,1,118.7,49.55
52425,Silver,2017-03-17,2017-03-18,123016327,220200200069,1,103.1,44.8
52431,Gold,2017-03-17,2017-03-20,123016333,240800200020,1,163.4,74.3
52645,Gold,2017-03-17,2017-03-17,123014875,240700400036,1,6.2,2.75
53744,Silver,2017-03-17,2017-03-22,123016423,240500100061,1,71.2,30.85
54951,Gold,2017-03-17,2017-03-17,123011663,220100100505,1,100.2,50.2
55565,Silver,2017-03-17,2017-03-21,123011668,220100100488,2,106.6,26.75
56670,Silver,2017-03-17,2017-03-17,123014320,220200200019,1,190.4,86.5
58232,SILVER,2017-03-17,2017-03-17,123016521,240800200010,2,231.6,46.25
58392,Gold,2017-03-17,2017-03-21,123012581,230100200047,1,72.7,35.2
58397,Gold,2017-03-17,2017-03-23,123013427,220200100134,3,163.2,27.3
60474,Platinum,2017-03-17,2017-03-17,123016626,220100700010,1,53.9,25.7
63477,Silver,2017-03-17,2017-03-17,123014552,210200300075,2,74.4,18.7
63493,SILVER,2017-03-17,2017-03-17,123013078,220200300110,2,120,26.75
63837,Gold,2017-03-17,2017-03-18,123013686,240100100718,1,65.1,28.75
64674,Silver,2017-03-17,2017-03-17,123016761,220100100146,1,170.8,85.5
65467,Silver,2017-03-17,2017-03-18,123013694,210201100005,1,37.1,16.15
71739,Silver,2017-03-17,2017-03-18,123014588,240300200060,1,23.9,10.15
72925,SILVER,2017-03-17,2017-03-17,123013123,220200100145,1,111.3,55.75
73601,Gold,2017-03-17,2017-03-17,123013126,220200200005,1,47,21.45
75116,Silver,2017-03-17,2017-03-17,123013761,240700400024,1,63.6,33.15
75533,Gold,2017-03-17,2017-03-17,123014955,220101400429,1,55.7,27.8
75573,SILVER,2017-03-17,2017-03-17,123011718,230100200017,2,393.4,98.45
76707,Silver,2017-03-17,2017-03-17,123014665,220101400131,1,22.3,7.75
77385,Gold,2017-03-17,2017-03-18,123014668,220200100044,2,204.4,51.2
79644,Gold,2017-03-17,2017-03-17,123014970,230100100051,1,184.9,78.15
79937,Gold,2017-03-17,2017-03-17,123014697,220200100035,2,125.2,31.4
80614,SILVER,2017-03-17,2017-03-17,123013880,220100100591,1,37.7,18.95
82404,SILVER,2017-03-17,2017-03-17,123014721,230100500074,1,136,51.3
82762,Silver,2017-03-17,2017-03-17,123013921,220100100019,1,27.7,13.95
83266,Silver,2017-03-17,2017-03-17,123014738,220200200085,1,41.4,18
84580,Gold,2017-03-17,2017-03-17,123014761,230100100051,1,184.9,78.15
86768,Gold,2017-03-17,2017-03-17,123014775,220101200025,1,26.3,11.4
87449,Gold,2017-03-17,2017-03-17,123011850,220100100164,1,69.5,34.85
88156,Silver,2017-03-17,2017-03-17,123015027,240600100080,1,28.3,8.55
89542,Silver,2017-03-17,2017-03-18,123014794,220200300123,1,113.6,51.7
869,SILVER,2017-03-18,2017-03-18,123018801,220200100150,1,44.9,22.55
949,Silver,2017-03-18,2017-03-23,123020231,220200100042,1,59.1,29.65
1040,Silver,2017-03-18,2017-03-18,123020643,220100100579,1,60.1,30.15
1643,Gold,2017-03-18,2017-03-18,123020688,230100100052,2,370.2,77.7
1702,Gold,2017-03-18,2017-03-18,123018243,220200300158,1,87.3,40.7
2356,Silver,2017-03-18,2017-03-18,123018252,210200900048,1,36.4,17.7
3498,Gold,2017-03-18,2017-03-18,123020760,230100100013,1,113.1,58.9
4809,Silver,2017-03-18,2017-03-19,123017473,220200300040,1,110.7,49.35
5167,Silver,2017-03-18,2017-03-18,123020787,230100100012,2,358.6,82
5349,Gold,2017-03-18,2017-03-18,123016792,240100100730,2,363,77.85
6882,Silver,2017-03-18,2017-03-18,123020885,220101400112,1,40.9,18.6
8647,Silver,2017-03-18,2017-03-18,123020920,220200100155,1,126,63.1
8979,Gold,2017-03-18,2017-03-18,123017501,220200100009,1,63.4,30.5
11202,Silver,2017-03-18,2017-03-18,123020254,220100400027,1,88.1,41.95
12994,Gold,2017-03-18,2017-03-18,123019535,220200200015,1,105.1,47.75
13868,GOLD,2017-03-18,2017-03-18,123018849,220200200050,2,215,53.85
15895,Gold,2017-03-18,2017-03-18,123017598,240800100015,1,228.5,94.9
16350,Silver,2017-03-18,2017-03-18,123018858,230100100045,1,124.8,53.6
16474,Silver,2017-03-18,2017-03-23,123017605,240400200050,1,217.3,103.55
18269,GOLD,2017-03-18,2017-03-18,123019899,240700400036,1,6.2,2.75
19842,Silver,2017-03-18,2017-03-18,123018279,220200100139,3,171.9,28.75
20968,Silver,2017-03-18,2017-03-20,123016865,220101100031,2,41,9.25
22557,Gold,2017-03-18,2017-03-18,123018890,230100100018,2,312.2,66.1
22724,GOLD,2017-03-18,2017-03-18,123019905,220200100115,1,148.1,74.15
24719,Gold,2017-03-18,2017-03-18,123017667,220200300012,1,84.2,38.3
27802,Silver,2017-03-18,2017-03-18,123018974,210200300091,1,13.3,6.7
28185,Gold,2017-03-18,2017-03-18,123016901,230100200056,2,540,125.65
29220,Silver,2017-03-18,2017-03-19,123017713,230100200066,1,12.9,5.45
29251,Gold,2017-03-18,2017-03-18,123018353,210200200017,1,41,17.85
29923,Silver,2017-03-18,2017-03-23,123018980,240100100552,1,169.2,71.95
34588,Gold,2017-03-18,2017-03-18,123020324,240100100517,1,25.4,11
34907,Gold,2017-03-18,2017-03-19,123019622,220100100579,1,60.1,30.15
35921,Silver,2017-03-18,2017-03-18,123021563,230100700002,1,220,135
36116,Silver,2017-03-18,2017-03-18,123021593,220200100016,1,124.4,62.3
37675,SILVER,2017-03-18,2017-03-18,123019657,220100400003,1,161.8,81
38492,Gold,2017-03-18,2017-03-18,123018374,220200200032,1,96.4,43.85
39813,GOLD,2017-03-18,2017-03-18,123019668,210200900004,1,46,16.05
40567,SILVER,2017-03-18,2017-03-18,123019039,240100100003,1,13.6,5.8
